post_id,post_date,user_id,platform,content_type,category,followers,impressions,likes,comments,shares,engagement_rate,sentiment,year,month,month_name,year_month
127937,2024-02-17,3616,YouTube,Reel,Technology,21721,23150,900,278,20,5.17,Positive,2024,2,February,2024-02
127938,2024-06-25,5674,Instagram,Reel,Entertainment,19620,31860,1964,262,332,8.03,Neutral,2024,6,June,2024-06
127939,2024-06-07,5072,YouTube,Video,Technology,80542,281912,9488,1854,218,4.1,Neutral,2024,6,June,2024-06
127940,2023-12-24,5043,Instagram,Image,Fashion,59923,61758,3570,574,180,7.0,Neutral,2023,12,December,2023-12
127941,2024-03-24,5832,Instagram,Story,Education,39978,109231,2753,256,101,2.85,Positive,2024,3,March,2024-03
127942,2022-03-11,5002,Facebook,Video,Entertainment,26251,20779,471,70,260,3.85,Neutral,2022,3,March,2022-03
127943,2023-05-30,5059,Facebook,Reel,Fashion,11155,45647,834,465,167,3.21,Positive,2023,5,May,2023-05
127944,2024-06-22,3530,Instagram,Image,Education,33495,130186,7011,1005,935,6.88,Neutral,2024,6,June,2024-06
127945,2022-11-28,4556,Twitter,Story,Education,13870,10681,213,29,17,2.42,Positive,2022,11,November,2022-11
127946,2022-07-27,4320,YouTube,Video,Entertainment,7239,39269,1649,40,36,4.39,Positive,2022,7,July,2022-07
127947,2022-11-14,2716,Instagram,Reel,Entertainment,16309,119237,4852,894,632,5.35,Positive,2022,11,November,2022-11
127948,2023-02-28,3405,YouTube,Reel,Fashion,15538,102985,3912,573,82,4.43,Neutral,2023,2,February,2023-02
127949,2023-11-27,5442,Instagram,Video,Food,15673,49277,2960,483,555,8.11,Positive,2023,11,November,2023-11
127950,2023-11-28,4988,Facebook,Image,Education,19796,74681,1744,1058,120,3.91,Positive,2023,11,November,2023-11
127951,2022-02-07,2689,Twitter,Story,Technology,5162,10705,332,128,58,4.84,Negative,2022,2,February,2022-02
127952,2023-01-16,1009,Twitter,Video,Travel,10961,23862,723,51,69,3.53,Positive,2023,1,January,2023-01
127953,2024-06-30,4337,YouTube,Video,Technology,13432,106328,5463,699,352,6.13,Neutral,2024,6,June,2024-06
127954,2022-06-28,5140,YouTube,Reel,Technology,15669,42112,1760,147,606,5.97,Positive,2022,6,June,2022-06
127955,2022-02-05,5526,Instagram,Reel,Education,92006,473244,22590,5093,63,5.86,Positive,2022,2,February,2022-02
127956,2023-10-12,5525,YouTube,Image,Technology,13836,14248,539,22,8,3.99,Neutral,2023,10,October,2023-10
127957,2022-01-14,5318,YouTube,Reel,Entertainment,33013,250457,17339,741,775,7.53,Neutral,2022,1,January,2022-01
127958,2022-06-11,1789,Facebook,Reel,Travel,38325,19813,1227,189,9,7.19,Neutral,2022,6,June,2022-06
127959,2022-05-13,4956,YouTube,Video,Technology,20460,145423,9692,1071,145,7.5,Neutral,2022,5,May,2022-05
127960,2024-06-17,2325,Instagram,Video,Education,9683,24867,1378,171,802,9.45,Positive,2024,6,June,2024-06
127961,2022-07-16,2079,Instagram,Video,Food,4634,13776,965,37,452,10.55,Neutral,2022,7,July,2022-07
127962,2023-02-20,2946,Instagram,Image,Technology,19580,58818,2353,268,557,5.4,Positive,2023,2,February,2023-02
127963,2022-10-22,4631,YouTube,Image,Travel,32056,105820,2828,1823,411,4.78,Neutral,2022,10,October,2022-10
127964,2023-10-28,3015,Facebook,Video,Technology,22863,63615,3891,1684,207,9.09,Positive,2023,10,October,2023-10
127965,2024-01-14,4604,Instagram,Reel,Fashion,10587,7044,322,47,63,6.13,Neutral,2024,1,January,2024-01
127966,2024-06-02,5227,Facebook,Image,Fashion,58455,91748,6408,1419,539,9.12,Negative,2024,6,June,2024-06
127967,2023-06-30,4196,YouTube,Image,Education,8504,6017,154,4,10,2.79,Neutral,2023,6,June,2023-06
127968,2023-09-10,3850,Twitter,Image,Entertainment,60469,157102,3069,2836,283,3.94,Positive,2023,9,September,2023-09
127969,2023-03-05,2279,Twitter,Image,Travel,27059,26372,464,39,27,2.01,Neutral,2023,3,March,2023-03
127970,2022-06-01,1202,Twitter,Reel,Travel,9010,9570,388,78,100,5.91,Neutral,2022,6,June,2022-06
127971,2023-03-24,3234,Facebook,Story,Education,5847,10699,436,21,140,5.58,Neutral,2023,3,March,2023-03
127972,2023-11-16,2289,YouTube,Video,Food,13654,56240,1744,704,356,4.99,Neutral,2023,11,November,2023-11
127973,2023-06-12,2041,Twitter,Video,Education,13035,15150,293,44,104,2.91,Neutral,2023,6,June,2023-06
127974,2023-02-26,5085,Instagram,Story,Technology,45121,152224,7905,259,319,5.57,Neutral,2023,2,February,2023-02
127975,2023-05-26,1628,Facebook,Image,Entertainment,86899,88094,3980,796,64,5.49,Positive,2023,5,May,2023-05
127976,2023-06-29,5556,Facebook,Video,Technology,12545,64988,1267,466,11,2.68,Neutral,2023,6,June,2023-06
127977,2022-07-24,4516,YouTube,Image,Food,7109,23198,909,86,104,4.74,Positive,2022,7,July,2022-07
127978,2022-06-22,1626,YouTube,Story,Fashion,3779,15294,492,9,30,3.47,Positive,2022,6,June,2022-06
127979,2023-02-26,2337,Instagram,Image,Fashion,27766,64213,1614,454,176,3.49,Neutral,2023,2,February,2023-02
127980,2023-12-20,2602,Instagram,Image,Education,5514,17291,424,101,169,4.01,Positive,2023,12,December,2023-12
127981,2022-09-08,3168,YouTube,Image,Food,15224,7288,108,33,87,3.13,Neutral,2022,9,September,2022-09
127982,2022-12-29,5952,Twitter,Image,Technology,39649,37119,1243,461,269,5.32,Neutral,2022,12,December,2022-12
127983,2023-01-08,1146,Instagram,Reel,Entertainment,22954,165944,9834,1388,851,7.28,Positive,2023,1,January,2023-01
127984,2022-02-11,3346,Twitter,Image,Technology,11148,5019,201,36,62,5.96,Negative,2022,2,February,2022-02
127985,2023-03-17,5153,Instagram,Story,Entertainment,8503,16709,231,104,36,2.22,Positive,2023,3,March,2023-03
127986,2023-03-17,5004,Instagram,Reel,Education,60242,287558,13846,5637,1752,7.38,Neutral,2023,3,March,2023-03
127987,2024-06-29,4995,YouTube,Reel,Entertainment,22863,66219,3823,2159,557,9.87,Negative,2024,6,June,2024-06
127988,2024-05-21,5381,Instagram,Reel,Travel,8690,16860,623,232,9,5.12,Positive,2024,5,May,2024-05
127989,2022-04-24,4427,YouTube,Reel,Entertainment,8611,76304,2052,752,39,3.73,Positive,2022,4,April,2022-04
127990,2022-05-22,2737,YouTube,Video,Travel,23715,160431,10372,865,133,7.09,Neutral,2022,5,May,2022-05
127991,2022-03-03,5937,YouTube,Story,Food,9853,6518,181,40,4,3.45,Positive,2022,3,March,2022-03
127992,2022-01-06,1181,Twitter,Story,Entertainment,15179,24195,714,99,48,3.56,Positive,2022,1,January,2022-01
127993,2024-05-31,5746,YouTube,Video,Technology,14108,47436,1534,668,173,5.01,Positive,2024,5,May,2024-05
127994,2022-12-13,5405,Instagram,Image,Travel,31254,225561,8102,1568,784,4.63,Positive,2022,12,December,2022-12
127995,2024-03-27,2288,Instagram,Image,Entertainment,28662,16886,526,19,43,3.48,Positive,2024,3,March,2024-03
127996,2023-07-14,2084,Instagram,Image,Travel,32624,51858,1714,829,502,5.87,Neutral,2023,7,July,2023-07
127997,2023-09-30,1514,Twitter,Story,Fashion,30962,19342,431,56,59,2.82,Neutral,2023,9,September,2023-09
127998,2022-08-13,3584,Instagram,Reel,Education,50354,196825,14103,5123,469,10.01,Negative,2022,8,August,2022-08
127999,2023-12-28,4228,YouTube,Video,Food,38793,85572,6376,1615,2667,12.46,Neutral,2023,12,December,2023-12
128000,2023-11-07,1731,Instagram,Video,Entertainment,7662,12415,515,98,18,5.08,Neutral,2023,11,November,2023-11
128001,2022-01-01,5815,Facebook,Story,Fashion,7977,5506,94,52,28,3.16,Positive,2022,1,January,2022-01
128002,2024-05-11,4530,Facebook,Story,Travel,51434,33617,619,176,49,2.51,Negative,2024,5,May,2024-05
128003,2024-05-19,2067,Instagram,Story,Food,16068,14272,318,10,24,2.47,Neutral,2024,5,May,2024-05
128004,2023-02-08,2151,Instagram,Story,Fashion,41490,21424,401,30,83,2.4,Neutral,2023,2,February,2023-02
128005,2024-05-11,4625,Facebook,Reel,Entertainment,6587,51903,3240,479,67,7.29,Negative,2024,5,May,2024-05
128006,2023-01-02,3069,Facebook,Video,Fashion,7876,23535,1504,642,134,9.69,Positive,2023,1,January,2023-01
128007,2023-05-24,1539,Facebook,Image,Fashion,13506,2978,81,5,3,2.99,Positive,2023,5,May,2023-05
128008,2022-11-13,4626,YouTube,Image,Fashion,54824,414417,8115,1288,3191,3.04,Neutral,2022,11,November,2022-11
128009,2022-04-07,3103,YouTube,Reel,Technology,22680,231265,4907,1764,1826,3.67,Positive,2022,4,April,2022-04
128010,2023-03-26,4779,YouTube,Video,Travel,9323,12725,714,109,52,6.88,Negative,2023,3,March,2023-03
128011,2022-07-15,5944,Instagram,Video,Fashion,24744,42337,2460,671,503,8.58,Positive,2022,7,July,2022-07
128012,2023-06-11,5239,Instagram,Video,Food,9147,14270,817,69,77,6.75,Positive,2023,6,June,2023-06
128013,2022-07-19,5826,Instagram,Image,Technology,42488,89173,3827,450,101,4.91,Neutral,2022,7,July,2022-07
128014,2024-03-04,5261,Instagram,Image,Food,5454,13150,504,75,70,4.94,Positive,2024,3,March,2024-03
128015,2022-02-10,5018,Instagram,Image,Entertainment,86161,169391,3888,338,365,2.71,Positive,2022,2,February,2022-02
128016,2023-10-31,3317,Instagram,Video,Technology,21159,54941,2986,410,202,6.55,Positive,2023,10,October,2023-10
128017,2023-08-30,4044,Instagram,Reel,Food,9994,68120,2263,310,618,4.68,Positive,2023,8,August,2023-08
128018,2022-12-02,4423,Facebook,Story,Education,36001,36571,887,93,132,3.04,Positive,2022,12,December,2022-12
128019,2022-06-13,1666,Instagram,Video,Food,26274,74587,6167,144,51,8.53,Positive,2022,6,June,2022-06
128020,2023-02-03,1531,Instagram,Reel,Entertainment,28413,115201,3416,1169,80,4.05,Positive,2023,2,February,2023-02
128021,2023-11-17,5925,Facebook,Story,Education,19429,20845,677,8,50,3.53,Positive,2023,11,November,2023-11
128022,2024-01-04,2211,Facebook,Reel,Fashion,58340,86438,4644,1323,1087,8.16,Positive,2024,1,January,2024-01
128023,2023-09-03,4305,Twitter,Reel,Fashion,26493,150639,18179,1155,3338,15.05,Neutral,2023,9,September,2023-09
128024,2022-01-05,2983,YouTube,Image,Education,99078,72932,2419,386,371,4.35,Positive,2022,1,January,2022-01
128025,2024-03-28,4744,Twitter,Video,Technology,6318,18486,461,57,18,2.9,Positive,2024,3,March,2024-03
128026,2022-11-27,1848,Instagram,Video,Entertainment,17456,44994,2713,457,254,7.61,Positive,2022,11,November,2022-11
128027,2023-01-27,1164,YouTube,Image,Education,17639,97448,2654,249,713,3.71,Positive,2023,1,January,2023-01
128028,2022-03-19,3749,Facebook,Reel,Technology,10070,28366,700,105,94,3.17,Positive,2022,3,March,2022-03
128029,2024-04-11,3173,Instagram,Story,Food,72383,27151,1090,297,80,5.4,Positive,2024,4,April,2024-04
128030,2022-04-22,5580,Twitter,Video,Entertainment,4247,5314,477,45,15,10.11,Positive,2022,4,April,2022-04
128031,2022-09-09,3486,Twitter,Video,Food,41111,196118,7659,2194,5,5.03,Positive,2022,9,September,2022-09
128032,2023-03-02,5068,Instagram,Reel,Food,10550,52964,2647,484,951,7.71,Positive,2023,3,March,2023-03
128033,2023-01-05,1341,Instagram,Video,Technology,18858,116609,8400,1598,560,9.05,Negative,2023,1,January,2023-01
128034,2022-10-09,1478,Twitter,Image,Technology,6237,1239,44,5,2,4.12,Positive,2022,10,October,2022-10
128035,2023-06-28,1838,Facebook,Reel,Education,23987,52517,5484,1114,32,12.62,Positive,2023,6,June,2023-06
128036,2024-02-12,5509,Twitter,Image,Food,12640,20239,464,124,35,3.08,Neutral,2024,2,February,2024-02
128037,2022-02-13,5338,Instagram,Reel,Education,10640,72411,2771,1080,343,5.79,Positive,2022,2,February,2022-02
128038,2023-04-19,1917,YouTube,Image,Fashion,14587,29422,1128,155,194,5.02,Neutral,2023,4,April,2023-04
128039,2023-06-28,2980,Facebook,Reel,Fashion,22481,18736,2426,181,126,14.59,Neutral,2023,6,June,2023-06
128040,2023-09-03,2752,Twitter,Image,Food,7673,24300,1332,205,93,6.71,Positive,2023,9,September,2023-09
128041,2023-07-22,1402,YouTube,Video,Technology,12575,56416,1611,11,175,3.19,Neutral,2023,7,July,2023-07
128042,2024-03-28,5376,YouTube,Video,Food,27117,237404,6542,1823,1571,4.19,Positive,2024,3,March,2024-03
128043,2023-08-21,4104,YouTube,Video,Education,6098,23150,958,377,317,7.14,Positive,2023,8,August,2023-08
128044,2023-05-04,5196,Instagram,Video,Technology,11714,12657,627,119,27,6.11,Neutral,2023,5,May,2023-05
128045,2022-06-25,2530,Facebook,Video,Technology,21114,41525,2050,32,8,5.03,Neutral,2022,6,June,2022-06
128046,2023-08-25,5837,Instagram,Reel,Travel,24709,149388,11640,936,536,8.78,Negative,2023,8,August,2023-08
128047,2022-10-05,2447,Instagram,Reel,Travel,24697,96600,5224,562,151,6.15,Positive,2022,10,October,2022-10
128048,2022-03-14,2843,Facebook,Reel,Technology,25137,153550,6716,1691,190,5.6,Neutral,2022,3,March,2022-03
128049,2024-06-02,2528,Instagram,Reel,Travel,29502,245679,18479,541,260,7.85,Positive,2024,6,June,2024-06
128050,2023-06-17,4101,YouTube,Image,Food,12402,25833,603,192,144,3.63,Neutral,2023,6,June,2023-06
128051,2024-04-27,2632,YouTube,Reel,Fashion,8634,57140,1746,788,191,4.77,Neutral,2024,4,April,2024-04
128052,2022-01-08,2832,Instagram,Video,Travel,34290,43235,2889,258,234,7.82,Negative,2022,1,January,2022-01
128053,2024-02-08,2386,Instagram,Reel,Fashion,58760,344918,15641,7090,1452,7.01,Positive,2024,2,February,2024-02
128054,2022-04-22,1460,Twitter,Story,Education,10571,1799,30,14,1,2.5,Positive,2022,4,April,2022-04
128055,2023-02-06,4828,Instagram,Reel,Education,34377,60434,2659,408,312,5.59,Negative,2023,2,February,2023-02
128056,2023-11-29,4669,Facebook,Reel,Entertainment,22791,87295,4167,2541,376,8.12,Positive,2023,11,November,2023-11
128057,2022-04-30,1501,Facebook,Video,Entertainment,10833,44210,2593,440,246,7.42,Neutral,2022,4,April,2022-04
128058,2023-10-05,4847,YouTube,Reel,Technology,27462,248205,9492,3488,1529,5.85,Neutral,2023,10,October,2023-10
128059,2023-05-27,1948,Instagram,Story,Education,14810,10897,227,22,9,2.37,Neutral,2023,5,May,2023-05
128060,2024-03-27,2512,Instagram,Reel,Education,58208,43484,4201,1849,1372,17.07,Neutral,2024,3,March,2024-03
128061,2023-04-22,5286,Twitter,Video,Technology,3949,4702,128,20,4,3.23,Negative,2023,4,April,2023-04
128062,2023-06-14,2465,Facebook,Video,Travel,7673,23907,809,225,76,4.64,Neutral,2023,6,June,2023-06
128063,2022-11-01,3549,Instagram,Reel,Travel,11107,28086,2791,1126,1143,18.02,Neutral,2022,11,November,2022-11
128064,2023-06-15,2348,Twitter,Video,Travel,3184,2329,108,12,9,5.54,Neutral,2023,6,June,2023-06
128065,2022-06-11,3494,Facebook,Image,Fashion,12213,10645,321,43,24,3.64,Positive,2022,6,June,2022-06
128066,2023-12-11,1711,YouTube,Video,Food,18921,203095,8516,4776,1780,7.42,Positive,2023,12,December,2023-12
128067,2022-02-19,2749,Instagram,Video,Food,28121,56105,1248,52,1601,5.17,Neutral,2022,2,February,2022-02
128068,2022-12-02,1453,Instagram,Image,Entertainment,3397,16459,421,280,65,4.65,Positive,2022,12,December,2022-12
128069,2023-04-06,3463,Facebook,Video,Fashion,20486,12170,535,100,124,6.24,Positive,2023,4,April,2023-04
128070,2022-04-03,2487,Instagram,Video,Fashion,9816,21517,793,461,19,5.92,Positive,2022,4,April,2022-04
128071,2023-10-09,4156,Instagram,Reel,Food,17843,161976,10025,1924,3387,9.47,Positive,2023,10,October,2023-10
128072,2022-03-23,4260,Instagram,Video,Education,21576,100237,3996,187,452,4.62,Neutral,2022,3,March,2022-03
128073,2023-01-04,3054,YouTube,Reel,Fashion,4592,63258,2345,301,154,4.43,Neutral,2023,1,January,2023-01
128074,2023-05-04,4521,Facebook,Video,Travel,10564,26003,488,210,35,2.82,Positive,2023,5,May,2023-05
128075,2023-06-28,1909,Facebook,Image,Education,7486,15653,511,71,37,3.95,Positive,2023,6,June,2023-06
128076,2024-04-28,2425,Facebook,Reel,Technology,8837,2966,120,10,16,4.92,Positive,2024,4,April,2024-04
128077,2023-05-01,2151,Facebook,Image,Travel,22635,35098,1044,218,169,4.08,Positive,2023,5,May,2023-05
128078,2023-07-21,2303,Facebook,Reel,Food,5094,37759,622,801,81,3.98,Positive,2023,7,July,2023-07
128079,2022-12-22,5372,Instagram,Reel,Fashion,17724,161687,5860,1041,810,4.77,Positive,2022,12,December,2022-12
128080,2022-11-19,4752,YouTube,Image,Technology,31955,36933,847,435,53,3.61,Positive,2022,11,November,2022-11
128081,2022-01-15,1470,Instagram,Story,Food,17179,74908,2673,188,782,4.86,Positive,2022,1,January,2022-01
128082,2023-06-07,1086,Facebook,Story,Food,11978,30437,912,263,31,3.96,Positive,2023,6,June,2023-06
128083,2022-07-19,5981,Facebook,Video,Fashion,17701,162664,3027,1587,314,3.03,Negative,2022,7,July,2022-07
128084,2022-11-09,5716,YouTube,Image,Travel,30603,77391,1372,363,62,2.32,Neutral,2022,11,November,2022-11
128085,2022-02-15,3296,Instagram,Story,Technology,17110,13119,794,462,131,10.57,Positive,2022,2,February,2022-02
128086,2023-12-19,5175,Instagram,Image,Fashion,4620,30858,975,147,619,5.64,Negative,2023,12,December,2023-12
128087,2022-10-02,4501,Twitter,Video,Technology,14010,110035,4914,2241,125,6.62,Positive,2022,10,October,2022-10
128088,2022-04-26,2928,Instagram,Image,Entertainment,7477,12281,277,10,48,2.73,Neutral,2022,4,April,2022-04
128089,2022-09-16,5489,Facebook,Image,Food,18089,2410,19,14,42,3.11,Neutral,2022,9,September,2022-09
128090,2023-01-04,5530,Twitter,Story,Food,23402,30445,568,251,114,3.06,Neutral,2023,1,January,2023-01
128091,2024-04-25,5106,Instagram,Reel,Fashion,25319,68559,4047,350,347,6.92,Positive,2024,4,April,2024-04
128092,2022-04-14,4973,YouTube,Reel,Food,41941,169557,12372,7444,3995,14.04,Negative,2022,4,April,2022-04
128093,2023-04-08,3666,YouTube,Video,Technology,40230,342271,8176,2431,1441,3.52,Neutral,2023,4,April,2023-04
128094,2022-05-05,3097,YouTube,Reel,Food,4834,59185,6640,125,183,11.74,Negative,2022,5,May,2022-05
128095,2024-06-17,3535,YouTube,Image,Travel,65124,236767,5329,1526,137,2.95,Neutral,2024,6,June,2024-06
128096,2024-01-08,2139,Instagram,Story,Travel,43229,23986,866,126,36,4.29,Neutral,2024,1,January,2024-01
128097,2023-11-06,3683,YouTube,Image,Fashion,28199,25340,1435,563,60,8.12,Negative,2023,11,November,2023-11
128098,2022-01-12,3573,Instagram,Video,Food,12505,28975,828,59,51,3.24,Neutral,2022,1,January,2022-01
128099,2022-06-19,1804,Twitter,Video,Education,11895,15831,319,56,32,2.57,Positive,2022,6,June,2022-06
128100,2024-06-14,5830,YouTube,Image,Fashion,7316,31654,1857,597,87,8.03,Neutral,2024,6,June,2024-06
128101,2023-12-18,3939,Facebook,Story,Education,17247,24316,392,90,2,1.99,Neutral,2023,12,December,2023-12
128102,2023-11-27,3982,YouTube,Video,Fashion,4777,1697,98,25,4,7.48,Neutral,2023,11,November,2023-11
128103,2022-03-14,2849,Facebook,Reel,Fashion,13459,45282,2600,404,311,7.32,Neutral,2022,3,March,2022-03
128104,2023-02-15,2618,Instagram,Reel,Food,44883,145737,7979,1825,2793,8.64,Positive,2023,2,February,2023-02
128105,2024-01-31,5757,YouTube,Image,Technology,9796,6399,399,77,42,8.1,Neutral,2024,1,January,2024-01
128106,2024-01-10,1629,Instagram,Reel,Technology,13283,38152,1471,91,197,4.61,Negative,2024,1,January,2024-01
128107,2022-02-20,1589,Instagram,Image,Technology,16066,12643,497,97,47,5.07,Positive,2022,2,February,2022-02
128108,2022-09-12,1772,Facebook,Story,Fashion,7187,4342,163,31,8,4.65,Positive,2022,9,September,2022-09
128109,2022-06-07,4869,Twitter,Image,Fashion,10063,15969,636,258,48,5.9,Neutral,2022,6,June,2022-06
128110,2023-06-10,4540,YouTube,Image,Travel,32730,293946,3999,5905,2099,4.08,Positive,2023,6,June,2023-06
128111,2024-06-12,1701,Instagram,Video,Entertainment,68611,640639,61434,8253,1082,11.05,Negative,2024,6,June,2024-06
128112,2022-01-06,1225,Instagram,Reel,Food,9197,25330,1067,523,242,7.23,Positive,2022,1,January,2022-01
128113,2023-12-28,2931,YouTube,Reel,Fashion,19156,128991,16303,3100,2475,16.96,Neutral,2023,12,December,2023-12
128114,2023-07-24,4738,Twitter,Image,Technology,17383,31027,590,27,374,3.19,Positive,2023,7,July,2023-07
128115,2023-04-26,1335,YouTube,Reel,Food,37307,134454,11433,974,1328,10.22,Positive,2023,4,April,2023-04
128116,2022-11-10,2052,Facebook,Reel,Education,10617,74181,2085,269,2800,6.95,Neutral,2022,11,November,2022-11
128117,2024-02-12,2675,YouTube,Video,Travel,15801,20323,679,139,70,4.37,Negative,2024,2,February,2024-02
128118,2022-12-17,4190,Facebook,Story,Entertainment,2684,494,18,2,3,4.66,Positive,2022,12,December,2022-12
128119,2023-10-09,5820,Instagram,Image,Fashion,5850,3866,64,14,20,2.53,Positive,2023,10,October,2023-10
128120,2023-07-15,5537,Instagram,Image,Education,31537,151691,5974,4459,89,6.94,Positive,2023,7,July,2023-07
128121,2023-10-30,5260,YouTube,Reel,Food,20623,48665,1557,260,142,4.03,Neutral,2023,10,October,2023-10
